trial,eccentricity_pct,noise_level,spatial_freq_cpd,contrast_amplitude,offset_deg,abs_offset_deg,side,true_choice,model_choice,model_raw_text,correct,api_error
1041,50.0,high,1.6,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1042,50.0,high,1.6,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1043,50.0,none,0.4,0.6,6.0,6.0,1,CW,CW,CW,1,
1044,0.0,none,0.4,0.6,45.0,45.0,1,CW,CW,CW,1,
1045,0.0,low,1.6,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1046,50.0,high,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1047,0.0,high,0.8,0.6,45.0,45.0,1,CW,CW,CW,1,
1048,0.0,high,1.6,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
1049,50.0,high,1.6,1.0,16.0,16.0,-1,CW,CW,CW,1,
1050,50.0,low,0.4,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1051,0.0,low,0.4,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
1052,0.0,none,0.4,0.8,45.0,45.0,-1,CW,CW,CW,1,
1053,50.0,high,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1054,0.0,none,0.4,1.0,6.0,6.0,1,CW,CCW,CCW,0,
1055,0.0,low,0.4,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1056,0.0,none,0.4,0.6,6.0,6.0,1,CW,CW,CW,1,
1057,50.0,none,0.4,0.8,16.0,16.0,-1,CW,CW,CW,1,
1058,50.0,low,0.8,0.8,16.0,16.0,1,CW,CW,CW,1,
1059,0.0,high,0.4,1.0,45.0,45.0,1,CW,CW,CW,1,
1060,50.0,none,1.6,0.8,6.0,6.0,1,CW,CW,CW,1,
1061,50.0,none,0.4,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1062,50.0,high,1.6,0.8,16.0,16.0,1,CW,CW,CW,1,
1063,0.0,none,0.4,1.0,16.0,16.0,1,CW,CW,CW,1,
1064,0.0,none,0.4,1.0,-6.0,6.0,1,CCW,CW,CW,0,
1065,50.0,high,1.6,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1066,50.0,low,1.6,1.0,-6.0,6.0,1,CCW,CW,CW,0,
1067,50.0,high,1.6,0.6,45.0,45.0,1,CW,CW,CW,1,
1068,0.0,low,0.4,0.6,45.0,45.0,-1,CW,CW,CW,1,
1069,0.0,none,0.8,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1070,50.0,none,1.6,0.6,-45.0,45.0,-1,CCW,CW,CW,0,
1071,0.0,none,1.6,0.6,16.0,16.0,-1,CW,CW,CW,1,
1072,0.0,none,1.6,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1073,50.0,none,1.6,0.8,6.0,6.0,-1,CW,CW,CW,1,
1074,50.0,high,1.6,1.0,6.0,6.0,-1,CW,CW,CW,1,
1075,50.0,low,1.6,1.0,-6.0,6.0,1,CCW,CW,CW,0,
1076,0.0,high,0.8,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
1077,0.0,none,0.8,0.8,45.0,45.0,-1,CW,CW,CW,1,
1078,50.0,high,0.8,0.6,6.0,6.0,1,CW,CW,CW,1,
1079,0.0,high,0.4,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1080,0.0,low,0.4,0.8,6.0,6.0,1,CW,CW,CW,1,
1081,50.0,low,1.6,0.6,45.0,45.0,1,CW,CW,CW,1,
1082,50.0,high,0.8,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1083,50.0,low,0.8,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1084,50.0,high,0.4,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1085,0.0,low,0.4,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1086,50.0,high,0.8,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1087,50.0,high,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1088,0.0,none,0.4,0.8,16.0,16.0,1,CW,CW,CW,1,
1089,0.0,none,0.4,1.0,6.0,6.0,1,CW,CCW,CCW,0,
1090,0.0,none,1.6,0.8,16.0,16.0,-1,CW,CW,CW,1,
1091,0.0,none,0.8,0.6,45.0,45.0,1,CW,CW,CW,1,
1092,50.0,low,0.8,0.6,6.0,6.0,-1,CW,CW,CW,1,
1093,50.0,high,1.6,0.8,45.0,45.0,1,CW,CW,CW,1,
1094,0.0,none,0.8,0.6,16.0,16.0,-1,CW,CW,CW,1,
1095,50.0,none,1.6,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1096,0.0,high,0.4,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
1097,0.0,none,1.6,1.0,45.0,45.0,-1,CW,CW,CW,1,
1098,0.0,low,1.6,0.6,16.0,16.0,-1,CW,CW,CW,1,
1099,50.0,high,0.8,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1100,0.0,none,1.6,1.0,6.0,6.0,-1,CW,CW,CW,1,
1101,50.0,none,1.6,0.8,16.0,16.0,1,CW,CW,CW,1,
1102,50.0,high,1.6,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1103,50.0,low,0.4,0.6,16.0,16.0,-1,CW,CW,CW,1,
1104,50.0,none,1.6,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1105,0.0,high,0.8,1.0,6.0,6.0,1,CW,CW,CW,1,
1106,0.0,none,0.8,0.8,45.0,45.0,1,CW,CW,CW,1,
1107,50.0,high,0.4,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1108,0.0,high,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1109,0.0,high,0.8,1.0,16.0,16.0,-1,CW,CW,CW,1,
1110,50.0,high,0.4,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1111,50.0,low,0.4,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1112,0.0,low,0.4,1.0,16.0,16.0,-1,CW,CW,CW,1,
1113,0.0,low,0.4,0.6,16.0,16.0,1,CW,CW,CW,1,
1114,0.0,high,0.4,1.0,16.0,16.0,1,CW,CCW,CCW,0,
1115,50.0,none,0.4,1.0,-6.0,6.0,1,CCW,CW,CW,0,
1116,0.0,none,0.4,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1117,0.0,none,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1118,50.0,none,1.6,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1119,50.0,none,1.6,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
1120,0.0,high,1.6,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1121,50.0,low,1.6,1.0,-6.0,6.0,1,CCW,CW,CW,0,
1122,50.0,low,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1123,0.0,none,0.8,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
1124,50.0,none,1.6,0.8,45.0,45.0,1,CW,CW,CW,1,
1125,50.0,none,1.6,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1126,50.0,none,1.6,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1127,50.0,high,0.8,0.6,6.0,6.0,1,CW,CW,CW,1,
1128,50.0,low,1.6,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1129,0.0,low,1.6,1.0,45.0,45.0,-1,CW,CW,CW,1,
1130,0.0,low,0.8,0.8,16.0,16.0,1,CW,CW,CW,1,
1131,0.0,low,0.8,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1132,0.0,high,0.8,1.0,45.0,45.0,1,CW,CW,CW,1,
1133,50.0,low,0.8,1.0,45.0,45.0,1,CW,CW,CW,1,
1134,50.0,none,0.8,1.0,6.0,6.0,-1,CW,CW,CW,1,
1135,50.0,high,0.4,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1136,50.0,high,0.8,1.0,16.0,16.0,1,CW,CW,CW,1,
1137,50.0,none,0.8,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
1138,50.0,none,1.6,0.6,6.0,6.0,-1,CW,CW,CW,1,
1139,0.0,none,0.8,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1140,50.0,none,0.4,0.8,16.0,16.0,1,CW,CW,CW,1,
1141,0.0,none,1.6,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1142,0.0,none,1.6,0.8,45.0,45.0,1,CW,CW,CW,1,
1143,50.0,low,0.4,1.0,45.0,45.0,-1,CW,CW,CW,1,
1144,50.0,low,0.4,0.6,45.0,45.0,1,CW,CW,CW,1,
1145,50.0,high,0.4,0.6,6.0,6.0,1,CW,CW,CW,1,
1146,0.0,low,0.4,0.6,6.0,6.0,1,CW,CW,CW,1,
1147,0.0,high,0.8,0.8,16.0,16.0,1,CW,CW,CW,1,
1148,0.0,none,0.8,1.0,6.0,6.0,1,CW,CW,CW,1,
1149,50.0,none,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1150,0.0,high,0.4,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
1151,0.0,high,1.6,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1152,0.0,low,1.6,0.6,6.0,6.0,-1,CW,CW,CW,1,
1153,50.0,none,0.4,0.8,45.0,45.0,-1,CW,CW,CW,1,
1154,50.0,low,0.8,0.6,45.0,45.0,1,CW,CW,CW,1,
1155,0.0,low,0.8,0.8,16.0,16.0,1,CW,CW,CW,1,
1156,0.0,high,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1157,0.0,high,1.6,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1158,50.0,none,0.8,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1159,50.0,high,1.6,0.8,45.0,45.0,1,CW,CW,CW,1,
1160,0.0,low,0.8,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1161,50.0,high,0.8,1.0,-6.0,6.0,1,CCW,CW,CW,0,
1162,0.0,high,1.6,1.0,45.0,45.0,-1,CW,CW,CW,1,
1163,50.0,none,0.4,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1164,50.0,high,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1165,50.0,none,0.8,1.0,16.0,16.0,-1,CW,CW,CW,1,
1166,50.0,low,0.8,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1167,50.0,none,1.6,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
1168,0.0,high,0.8,0.6,16.0,16.0,1,CW,CCW,CCW,0,
1169,0.0,low,0.4,1.0,6.0,6.0,1,CW,CW,CW,1,
1170,50.0,none,0.4,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1171,50.0,none,0.8,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
1172,0.0,low,0.8,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1173,50.0,high,1.6,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
1174,0.0,high,1.6,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
1175,50.0,none,0.8,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1176,0.0,high,0.4,1.0,16.0,16.0,-1,CW,CW,CW,1,
1177,50.0,none,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1178,50.0,low,0.4,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1179,50.0,none,0.4,1.0,16.0,16.0,1,CW,CW,CW,1,
1180,0.0,none,1.6,0.6,6.0,6.0,1,CW,CW,CW,1,
1181,0.0,high,0.8,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1182,0.0,low,1.6,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1183,50.0,none,0.4,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1184,50.0,none,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1185,50.0,high,0.8,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
1186,0.0,high,1.6,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
1187,0.0,none,0.4,0.6,16.0,16.0,1,CW,CW,CW,1,
1188,50.0,high,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1189,0.0,none,1.6,1.0,-6.0,6.0,1,CCW,CW,CW,0,
1190,50.0,low,0.4,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1191,50.0,none,1.6,0.6,45.0,45.0,1,CW,CW,CW,1,
1192,0.0,low,0.8,1.0,6.0,6.0,-1,CW,CW,CW,1,
1193,0.0,low,1.6,0.8,45.0,45.0,1,CW,CW,CW,1,
1194,0.0,high,1.6,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
1195,0.0,high,0.4,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1196,0.0,none,0.8,0.6,-45.0,45.0,-1,CCW,CW,CW,0,
1197,0.0,none,0.8,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1198,50.0,high,0.8,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1199,50.0,low,0.4,0.6,45.0,45.0,1,CW,CW,CW,1,
1200,0.0,low,0.8,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1201,50.0,none,1.6,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1202,50.0,none,0.8,1.0,16.0,16.0,1,CW,CW,CW,1,
1203,50.0,high,1.6,0.8,16.0,16.0,1,CW,CW,CW,1,
1204,0.0,none,0.4,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1205,0.0,none,0.4,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
1206,0.0,low,1.6,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1207,50.0,low,0.4,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1208,50.0,high,0.8,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1209,50.0,none,1.6,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1210,0.0,none,1.6,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1211,0.0,none,0.4,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1212,0.0,none,1.6,0.6,45.0,45.0,-1,CW,CW,CW,1,
1213,50.0,high,1.6,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1214,0.0,none,0.4,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1215,50.0,none,1.6,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1216,50.0,high,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1217,50.0,low,0.4,0.6,16.0,16.0,1,CW,CW,CW,1,
1218,50.0,none,0.4,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1219,0.0,none,1.6,0.6,-45.0,45.0,-1,CCW,CW,CW,0,
1220,0.0,none,0.4,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1221,50.0,low,1.6,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1222,0.0,low,1.6,1.0,6.0,6.0,-1,CW,CW,CW,1,
1223,0.0,none,0.4,0.8,16.0,16.0,1,CW,CW,CW,1,
1224,50.0,low,1.6,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
1225,0.0,low,1.6,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
1226,0.0,high,1.6,0.6,6.0,6.0,1,CW,CW,CW,1,
1227,50.0,none,1.6,0.8,6.0,6.0,1,CW,CW,CW,1,
1228,50.0,none,0.4,0.8,6.0,6.0,1,CW,CW,CW,1,
1229,0.0,none,0.8,1.0,45.0,45.0,-1,CW,CW,CW,1,
1230,0.0,none,0.4,0.6,6.0,6.0,1,CW,CW,CW,1,
1231,0.0,high,0.4,0.8,45.0,45.0,-1,CW,CW,CW,1,
1232,50.0,high,1.6,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1233,50.0,low,1.6,1.0,16.0,16.0,1,CW,CW,CW,1,
1234,50.0,high,1.6,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1235,50.0,high,0.4,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1236,0.0,none,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1237,50.0,high,0.4,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
1238,0.0,high,0.4,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1239,50.0,high,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1240,50.0,high,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1241,50.0,low,0.8,1.0,45.0,45.0,1,CW,CW,CW,1,
1242,0.0,low,1.6,0.6,16.0,16.0,1,CW,CW,CW,1,
1243,0.0,high,1.6,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
1244,50.0,low,0.8,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
1245,0.0,low,0.4,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
1246,0.0,low,1.6,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1247,0.0,low,0.4,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1248,50.0,low,1.6,0.8,16.0,16.0,-1,CW,CW,CW,1,
1249,50.0,none,0.4,0.6,45.0,45.0,-1,CW,CW,CW,1,
1250,50.0,low,0.8,0.6,16.0,16.0,1,CW,CW,CW,1,
1251,0.0,high,1.6,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1252,50.0,none,1.6,0.6,45.0,45.0,1,CW,CW,CW,1,
1253,0.0,none,1.6,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1254,50.0,high,0.8,1.0,16.0,16.0,1,CW,CW,CW,1,
1255,50.0,high,0.8,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1256,50.0,low,1.6,0.8,16.0,16.0,1,CW,CW,CW,1,
1257,50.0,low,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
1258,0.0,high,0.8,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
1259,0.0,none,1.6,0.8,6.0,6.0,1,CW,CW,CW,1,
1260,0.0,high,0.8,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
1261,0.0,high,0.4,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1262,0.0,low,1.6,0.6,45.0,45.0,-1,CW,CW,CW,1,
1263,0.0,high,0.8,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1264,50.0,low,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
1265,0.0,high,1.6,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1266,50.0,high,0.8,1.0,-6.0,6.0,1,CCW,CW,CW,0,
1267,50.0,high,1.6,0.8,16.0,16.0,1,CW,CW,CW,1,
1268,50.0,none,1.6,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1269,0.0,none,0.8,0.8,16.0,16.0,-1,CW,CW,CW,1,
1270,0.0,high,0.8,0.6,6.0,6.0,1,CW,CCW,CCW,0,
1271,0.0,low,0.8,0.8,45.0,45.0,-1,CW,CW,CW,1,
1272,50.0,none,1.6,0.8,45.0,45.0,1,CW,CW,CW,1,
1273,0.0,low,0.8,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1274,0.0,high,0.8,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
1275,0.0,none,1.6,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1276,50.0,high,0.8,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1277,0.0,high,0.4,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1278,0.0,none,1.6,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
1279,0.0,low,0.4,1.0,6.0,6.0,-1,CW,CW,CW,1,
1280,50.0,none,1.6,1.0,-6.0,6.0,1,CCW,CW,CW,0,
1281,50.0,low,1.6,1.0,45.0,45.0,-1,CW,CW,CW,1,
1282,50.0,none,0.8,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1283,50.0,low,1.6,0.6,45.0,45.0,-1,CW,CW,CW,1,
1284,0.0,high,1.6,0.8,45.0,45.0,-1,CW,CW,CW,1,
1285,0.0,low,0.4,0.8,6.0,6.0,-1,CW,CW,CW,1,
1286,50.0,high,1.6,1.0,16.0,16.0,1,CW,CW,CW,1,
1287,50.0,high,1.6,1.0,45.0,45.0,1,CW,CW,CW,1,
1288,50.0,high,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1289,50.0,none,0.8,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1290,50.0,high,0.8,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1291,0.0,low,0.4,1.0,45.0,45.0,-1,CW,CW,CW,1,
1292,50.0,low,1.6,0.6,-45.0,45.0,-1,CCW,CW,CW,0,
1293,50.0,high,1.6,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1294,50.0,low,0.4,0.8,16.0,16.0,1,CW,CW,CW,1,
1295,50.0,high,1.6,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
1296,50.0,none,1.6,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1297,50.0,none,1.6,1.0,16.0,16.0,1,CW,CW,CW,1,
1298,0.0,low,1.6,0.6,45.0,45.0,1,CW,CW,CW,1,
1299,0.0,low,0.8,1.0,6.0,6.0,-1,CW,CW,CW,1,
1300,0.0,low,0.8,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
1301,50.0,low,0.4,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1302,0.0,high,0.4,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1303,50.0,low,0.8,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1304,50.0,none,0.4,1.0,6.0,6.0,1,CW,CW,CW,1,
1305,50.0,high,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1306,0.0,low,0.4,0.6,-45.0,45.0,-1,CCW,CW,CW,0,
1307,0.0,none,0.8,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1308,50.0,high,1.6,1.0,45.0,45.0,-1,CW,CW,CW,1,
1309,0.0,high,0.8,0.8,6.0,6.0,-1,CW,CW,CW,1,
1310,50.0,none,0.8,0.6,6.0,6.0,1,CW,CW,CW,1,
1311,50.0,none,0.4,1.0,6.0,6.0,-1,CW,CW,CW,1,
1312,50.0,none,0.4,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1313,0.0,none,1.6,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1314,50.0,low,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1315,50.0,high,1.6,0.8,16.0,16.0,1,CW,CW,CW,1,
1316,0.0,low,1.6,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1317,50.0,high,1.6,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1318,50.0,high,0.4,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
1319,50.0,high,1.6,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
1320,50.0,low,0.4,0.6,45.0,45.0,1,CW,CW,CW,1,
1321,0.0,high,0.8,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
1322,0.0,high,1.6,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1323,0.0,high,0.4,1.0,45.0,45.0,1,CW,CCW,CCW,0,
1324,50.0,low,0.8,0.6,16.0,16.0,-1,CW,CW,CW,1,
1325,0.0,low,0.4,1.0,45.0,45.0,-1,CW,CW,CW,1,
1326,0.0,high,0.4,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
1327,0.0,high,0.8,0.6,-45.0,45.0,-1,CCW,CW,CW,0,
1328,50.0,none,1.6,0.6,16.0,16.0,-1,CW,CW,CW,1,
1329,0.0,none,0.8,0.6,6.0,6.0,1,CW,CW,CW,1,
1330,0.0,high,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1331,0.0,low,0.4,1.0,6.0,6.0,1,CW,CW,CW,1,
1332,0.0,low,0.4,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1333,50.0,none,0.8,0.8,45.0,45.0,1,CW,CW,CW,1,
1334,50.0,low,0.8,0.8,45.0,45.0,-1,CW,CW,CW,1,
1335,0.0,low,0.4,1.0,45.0,45.0,-1,CW,CW,CW,1,
1336,0.0,none,0.8,1.0,45.0,45.0,-1,CW,CW,CW,1,
1337,0.0,low,0.4,1.0,45.0,45.0,1,CW,CW,CW,1,
1338,50.0,low,0.8,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1339,50.0,low,0.4,0.8,45.0,45.0,1,CW,CW,CW,1,
1340,50.0,low,0.4,1.0,45.0,45.0,-1,CW,CW,CW,1,
1341,0.0,none,0.4,1.0,45.0,45.0,1,CW,CW,CW,1,
1342,0.0,none,0.8,1.0,16.0,16.0,-1,CW,CW,CW,1,
1343,50.0,high,0.4,0.8,16.0,16.0,1,CW,CW,CW,1,
1344,50.0,low,1.6,0.8,6.0,6.0,1,CW,CW,CW,1,
1345,50.0,high,1.6,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
1346,50.0,high,0.4,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1347,0.0,none,0.8,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1348,50.0,high,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1349,50.0,none,0.4,1.0,45.0,45.0,-1,CW,CW,CW,1,
1350,50.0,none,1.6,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1351,50.0,low,0.4,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1352,0.0,none,0.8,1.0,6.0,6.0,1,CW,CW,CW,1,
1353,50.0,high,0.4,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1354,50.0,low,0.8,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1355,50.0,none,0.8,0.6,16.0,16.0,1,CW,CW,CW,1,
1356,50.0,high,1.6,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1357,0.0,none,0.8,0.6,6.0,6.0,1,CW,CW,CW,1,
1358,0.0,high,1.6,1.0,16.0,16.0,1,CW,CCW,CCW,0,
1359,50.0,low,0.4,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1360,50.0,high,0.4,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1361,50.0,none,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
1362,50.0,low,1.6,1.0,45.0,45.0,-1,CW,CW,CW,1,
1363,0.0,low,1.6,0.6,6.0,6.0,1,CW,CW,CW,1,
1364,0.0,none,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1365,50.0,low,1.6,0.6,16.0,16.0,1,CW,CW,CW,1,
1366,0.0,none,0.4,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1367,50.0,none,0.8,0.6,45.0,45.0,-1,CW,CW,CW,1,
1368,50.0,none,1.6,1.0,16.0,16.0,1,CW,CW,CW,1,
1369,50.0,none,0.4,1.0,16.0,16.0,1,CW,CW,CW,1,
1370,0.0,low,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1371,0.0,none,1.6,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1372,0.0,high,1.6,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
1373,50.0,high,0.8,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1374,50.0,none,0.4,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1375,0.0,high,0.8,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1376,0.0,low,0.8,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1377,50.0,none,1.6,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1378,0.0,high,0.4,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
1379,50.0,low,0.4,1.0,16.0,16.0,1,CW,CW,CW,1,
1380,0.0,low,0.4,0.8,45.0,45.0,1,CW,CW,CW,1,
