source_combo_index,source_accuracy,replicate,eccentricity_pct,noise_level,spatial_freq_cpd,contrast_amplitude,offset_deg,side,true_choice,model_choice,model_raw_text,correct,api_error
93,1.0,2,50.0,low,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
93,1.0,3,50.0,low,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
93,1.0,4,50.0,low,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
93,1.0,5,50.0,low,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
93,1.0,6,50.0,low,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
93,1.0,7,50.0,low,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
93,1.0,8,50.0,low,0.4,0.8,-45.0,-1,CCW,CCW,CCW,1,
93,1.0,9,50.0,low,0.4,0.8,-45.0,-1,CCW,CCW,CCW,1,
94,1.0,0,50.0,low,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
94,1.0,1,50.0,low,0.4,0.8,-16.0,1,CCW,CW,CW,0,
94,1.0,2,50.0,low,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
94,1.0,3,50.0,low,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
94,1.0,4,50.0,low,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
94,1.0,5,50.0,low,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
94,1.0,6,50.0,low,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
94,1.0,7,50.0,low,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
94,1.0,8,50.0,low,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
94,1.0,9,50.0,low,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
95,1.0,0,50.0,low,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
95,1.0,1,50.0,low,0.4,0.8,-6.0,-1,CCW,CW,CW,0,
95,1.0,2,50.0,low,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
95,1.0,3,50.0,low,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
95,1.0,4,50.0,low,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
95,1.0,5,50.0,low,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
95,1.0,6,50.0,low,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
95,1.0,7,50.0,low,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
95,1.0,8,50.0,low,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
95,1.0,9,50.0,low,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
96,1.0,0,50.0,low,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
96,1.0,1,50.0,low,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
96,1.0,2,50.0,low,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
96,1.0,3,50.0,low,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
96,1.0,4,50.0,low,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
96,1.0,5,50.0,low,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
96,1.0,6,50.0,low,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
96,1.0,7,50.0,low,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
96,1.0,8,50.0,low,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
96,1.0,9,50.0,low,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
97,1.0,0,50.0,low,0.4,1.0,-16.0,-1,CCW,CCW,CCW,1,
97,1.0,1,50.0,low,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
97,1.0,2,50.0,low,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
97,1.0,3,50.0,low,0.4,1.0,-16.0,-1,CCW,CCW,CCW,1,
97,1.0,4,50.0,low,0.4,1.0,-16.0,-1,CCW,CCW,CCW,1,
97,1.0,5,50.0,low,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
97,1.0,6,50.0,low,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
97,1.0,7,50.0,low,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
97,1.0,8,50.0,low,0.4,1.0,-16.0,-1,CCW,CCW,CCW,1,
97,1.0,9,50.0,low,0.4,1.0,-16.0,-1,CCW,CCW,CCW,1,
98,1.0,0,50.0,low,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
98,1.0,1,50.0,low,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
98,1.0,2,50.0,low,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
98,1.0,3,50.0,low,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
98,1.0,4,50.0,low,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
98,1.0,5,50.0,low,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
98,1.0,6,50.0,low,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
98,1.0,7,50.0,low,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
98,1.0,8,50.0,low,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
98,1.0,9,50.0,low,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
99,1.0,0,50.0,low,0.8,0.8,-45.0,1,CCW,CW,CW,0,
99,1.0,1,50.0,low,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
99,1.0,2,50.0,low,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
99,1.0,3,50.0,low,0.8,0.8,-45.0,1,CCW,CCW,CCW,1,
99,1.0,4,50.0,low,0.8,0.8,-45.0,1,CCW,CCW,CCW,1,
99,1.0,5,50.0,low,0.8,0.8,-45.0,1,CCW,CCW,CCW,1,
99,1.0,6,50.0,low,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
99,1.0,7,50.0,low,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
99,1.0,8,50.0,low,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
99,1.0,9,50.0,low,0.8,0.8,-45.0,1,CCW,CCW,CCW,1,
100,1.0,0,50.0,low,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
100,1.0,1,50.0,low,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
100,1.0,2,50.0,low,0.8,0.8,-16.0,1,CCW,CW,CW,0,
100,1.0,3,50.0,low,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
100,1.0,4,50.0,low,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
100,1.0,5,50.0,low,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
100,1.0,6,50.0,low,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
100,1.0,7,50.0,low,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
100,1.0,8,50.0,low,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
100,1.0,9,50.0,low,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
101,1.0,0,50.0,low,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
101,1.0,1,50.0,low,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
101,1.0,2,50.0,low,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
101,1.0,3,50.0,low,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
101,1.0,4,50.0,low,0.8,1.0,-45.0,-1,CCW,CCW,CCW,1,
101,1.0,5,50.0,low,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
101,1.0,6,50.0,low,0.8,1.0,-45.0,1,CCW,CW,CW,0,
101,1.0,7,50.0,low,0.8,1.0,-45.0,1,CCW,CCW,CCW,1,
101,1.0,8,50.0,low,0.8,1.0,-45.0,1,CCW,CW,CW,0,
101,1.0,9,50.0,low,0.8,1.0,-45.0,-1,CCW,CCW,CCW,1,
102,1.0,0,50.0,low,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
102,1.0,1,50.0,low,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
102,1.0,2,50.0,low,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
102,1.0,3,50.0,low,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
102,1.0,4,50.0,low,0.8,1.0,-16.0,1,CCW,CW,CW,0,
102,1.0,5,50.0,low,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
102,1.0,6,50.0,low,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
102,1.0,7,50.0,low,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
102,1.0,8,50.0,low,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
102,1.0,9,50.0,low,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
103,1.0,0,50.0,low,1.6,0.6,-16.0,-1,CCW,CCW,CCW,1,
103,1.0,1,50.0,low,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
103,1.0,2,50.0,low,1.6,0.6,-16.0,1,CCW,CW,CW,0,
103,1.0,3,50.0,low,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
103,1.0,4,50.0,low,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
103,1.0,5,50.0,low,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
103,1.0,6,50.0,low,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
103,1.0,7,50.0,low,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
103,1.0,8,50.0,low,1.6,0.6,-16.0,-1,CCW,CCW,CCW,1,
103,1.0,9,50.0,low,1.6,0.6,-16.0,1,CCW,CW,CW,0,
104,1.0,0,50.0,low,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
104,1.0,1,50.0,low,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
104,1.0,2,50.0,low,1.6,0.6,-6.0,1,CCW,CW,CW,0,
104,1.0,3,50.0,low,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
104,1.0,4,50.0,low,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
104,1.0,5,50.0,low,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
104,1.0,6,50.0,low,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
104,1.0,7,50.0,low,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
104,1.0,8,50.0,low,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
104,1.0,9,50.0,low,1.6,0.6,-6.0,1,CCW,CW,CW,0,
105,1.0,0,50.0,medium,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
105,1.0,1,50.0,medium,0.4,0.6,-45.0,1,CCW,CCW,CCW,1,
105,1.0,2,50.0,medium,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
105,1.0,3,50.0,medium,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
105,1.0,4,50.0,medium,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
105,1.0,5,50.0,medium,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
105,1.0,6,50.0,medium,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
105,1.0,7,50.0,medium,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
105,1.0,8,50.0,medium,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
105,1.0,9,50.0,medium,0.4,0.6,-45.0,1,CCW,CCW,CCW,1,
106,1.0,0,50.0,medium,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
106,1.0,1,50.0,medium,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
106,1.0,2,50.0,medium,0.4,0.8,-45.0,-1,CCW,CCW,CCW,1,
106,1.0,3,50.0,medium,0.4,0.8,-45.0,-1,CCW,CCW,CCW,1,
106,1.0,4,50.0,medium,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
106,1.0,5,50.0,medium,0.4,0.8,-45.0,-1,CCW,CCW,CCW,1,
106,1.0,6,50.0,medium,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
106,1.0,7,50.0,medium,0.4,0.8,-45.0,-1,CCW,CCW,CCW,1,
106,1.0,8,50.0,medium,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
106,1.0,9,50.0,medium,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
107,1.0,0,50.0,medium,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
107,1.0,1,50.0,medium,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
107,1.0,2,50.0,medium,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
107,1.0,3,50.0,medium,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
107,1.0,4,50.0,medium,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
107,1.0,5,50.0,medium,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
107,1.0,6,50.0,medium,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
107,1.0,7,50.0,medium,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
107,1.0,8,50.0,medium,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
107,1.0,9,50.0,medium,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
108,1.0,0,50.0,medium,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
108,1.0,1,50.0,medium,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
108,1.0,2,50.0,medium,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
108,1.0,3,50.0,medium,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
108,1.0,4,50.0,medium,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
108,1.0,5,50.0,medium,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
108,1.0,6,50.0,medium,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
108,1.0,7,50.0,medium,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
108,1.0,8,50.0,medium,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
108,1.0,9,50.0,medium,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
109,1.0,0,50.0,medium,0.4,1.0,-16.0,-1,CCW,CCW,CCW,1,
109,1.0,1,50.0,medium,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
109,1.0,2,50.0,medium,0.4,1.0,-16.0,-1,CCW,CCW,CCW,1,
109,1.0,3,50.0,medium,0.4,1.0,-16.0,-1,CCW,CCW,CCW,1,
109,1.0,4,50.0,medium,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
109,1.0,5,50.0,medium,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
109,1.0,6,50.0,medium,0.4,1.0,-16.0,1,CCW,CCW,CCW,1,
109,1.0,7,50.0,medium,0.4,1.0,-16.0,1,CCW,CW,CW,0,
109,1.0,8,50.0,medium,0.4,1.0,-16.0,-1,CCW,CCW,CCW,1,
109,1.0,9,50.0,medium,0.4,1.0,-16.0,-1,CCW,CCW,CCW,1,
110,1.0,0,50.0,medium,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
110,1.0,1,50.0,medium,0.8,0.8,-45.0,1,CCW,CW,CW,0,
110,1.0,2,50.0,medium,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
110,1.0,3,50.0,medium,0.8,0.8,-45.0,1,CCW,CW,CW,0,
110,1.0,4,50.0,medium,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
110,1.0,5,50.0,medium,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
110,1.0,6,50.0,medium,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
110,1.0,7,50.0,medium,0.8,0.8,-45.0,1,CCW,CCW,CCW,1,
110,1.0,8,50.0,medium,0.8,0.8,-45.0,1,CCW,CCW,CCW,1,
110,1.0,9,50.0,medium,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
111,1.0,0,50.0,medium,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
111,1.0,1,50.0,medium,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
111,1.0,2,50.0,medium,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
111,1.0,3,50.0,medium,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
111,1.0,4,50.0,medium,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
111,1.0,5,50.0,medium,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
111,1.0,6,50.0,medium,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
111,1.0,7,50.0,medium,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
111,1.0,8,50.0,medium,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
111,1.0,9,50.0,medium,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
112,1.0,0,50.0,medium,0.8,1.0,-16.0,1,CCW,CW,CW,0,
112,1.0,1,50.0,medium,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
112,1.0,2,50.0,medium,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
112,1.0,3,50.0,medium,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
112,1.0,4,50.0,medium,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
112,1.0,5,50.0,medium,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
112,1.0,6,50.0,medium,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
112,1.0,7,50.0,medium,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
112,1.0,8,50.0,medium,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
112,1.0,9,50.0,medium,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
113,1.0,0,50.0,medium,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
113,1.0,1,50.0,medium,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
113,1.0,2,50.0,medium,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
113,1.0,3,50.0,medium,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
113,1.0,4,50.0,medium,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
113,1.0,5,50.0,medium,1.6,0.6,-45.0,1,CCW,CW,CW,0,
113,1.0,6,50.0,medium,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
113,1.0,7,50.0,medium,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
113,1.0,8,50.0,medium,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
113,1.0,9,50.0,medium,1.6,0.6,-45.0,1,CCW,CW,CW,0,
114,1.0,0,50.0,medium,1.6,0.6,-16.0,1,CCW,CW,CW,0,
114,1.0,1,50.0,medium,1.6,0.6,-16.0,-1,CCW,CCW,CCW,1,
114,1.0,2,50.0,medium,1.6,0.6,-16.0,-1,CCW,CCW,CCW,1,
114,1.0,3,50.0,medium,1.6,0.6,-16.0,-1,CCW,CCW,CCW,1,
114,1.0,4,50.0,medium,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
114,1.0,5,50.0,medium,1.6,0.6,-16.0,-1,CCW,CCW,CCW,1,
114,1.0,6,50.0,medium,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
114,1.0,7,50.0,medium,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
114,1.0,8,50.0,medium,1.6,0.6,-16.0,-1,CCW,CCW,CCW,1,
114,1.0,9,50.0,medium,1.6,0.6,-16.0,1,CCW,CCW,CCW,1,
115,1.0,0,50.0,medium,1.6,0.6,-6.0,1,CCW,CW,CW,0,
115,1.0,1,50.0,medium,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
115,1.0,2,50.0,medium,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
115,1.0,3,50.0,medium,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
115,1.0,4,50.0,medium,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
115,1.0,5,50.0,medium,1.6,0.6,-6.0,1,CCW,CW,CW,0,
115,1.0,6,50.0,medium,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
115,1.0,7,50.0,medium,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
115,1.0,8,50.0,medium,1.6,0.6,-6.0,1,CCW,CW,CW,0,
115,1.0,9,50.0,medium,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
116,1.0,0,50.0,medium,1.6,0.8,-45.0,-1,CCW,CCW,CCW,1,
116,1.0,1,50.0,medium,1.6,0.8,-45.0,1,CCW,CCW,CCW,1,
116,1.0,2,50.0,medium,1.6,0.8,-45.0,1,CCW,CCW,CCW,1,
116,1.0,3,50.0,medium,1.6,0.8,-45.0,-1,CCW,CCW,CCW,1,
116,1.0,4,50.0,medium,1.6,0.8,-45.0,-1,CCW,CCW,CCW,1,
116,1.0,5,50.0,medium,1.6,0.8,-45.0,-1,CCW,CCW,CCW,1,
116,1.0,6,50.0,medium,1.6,0.8,-45.0,1,CCW,CW,CW,0,
116,1.0,7,50.0,medium,1.6,0.8,-45.0,-1,CCW,CCW,CCW,1,
116,1.0,8,50.0,medium,1.6,0.8,-45.0,-1,CCW,CCW,CCW,1,
116,1.0,9,50.0,medium,1.6,0.8,-45.0,-1,CCW,CCW,CCW,1,
117,1.0,0,50.0,medium,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
117,1.0,1,50.0,medium,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
117,1.0,2,50.0,medium,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
117,1.0,3,50.0,medium,1.6,0.8,-16.0,1,CCW,CW,CW,0,
117,1.0,4,50.0,medium,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
117,1.0,5,50.0,medium,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
117,1.0,6,50.0,medium,1.6,0.8,-16.0,1,CCW,CW,CW,0,
117,1.0,7,50.0,medium,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
117,1.0,8,50.0,medium,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
117,1.0,9,50.0,medium,1.6,0.8,-16.0,1,CCW,CW,CW,0,
118,1.0,0,50.0,medium,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
118,1.0,1,50.0,medium,1.6,0.8,-6.0,-1,CCW,CCW,CCW,1,
118,1.0,2,50.0,medium,1.6,0.8,-6.0,-1,CCW,CCW,CCW,1,
118,1.0,3,50.0,medium,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
118,1.0,4,50.0,medium,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
118,1.0,5,50.0,medium,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
118,1.0,6,50.0,medium,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
118,1.0,7,50.0,medium,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
118,1.0,8,50.0,medium,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
118,1.0,9,50.0,medium,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
119,1.0,0,50.0,medium,1.6,1.0,-45.0,1,CCW,CCW,CCW,1,
119,1.0,1,50.0,medium,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
119,1.0,2,50.0,medium,1.6,1.0,-45.0,1,CCW,CCW,CCW,1,
119,1.0,3,50.0,medium,1.6,1.0,-45.0,1,CCW,CCW,CCW,1,
119,1.0,4,50.0,medium,1.6,1.0,-45.0,1,CCW,CW,CW,0,
119,1.0,5,50.0,medium,1.6,1.0,-45.0,1,CCW,CCW,CCW,1,
119,1.0,6,50.0,medium,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
119,1.0,7,50.0,medium,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
119,1.0,8,50.0,medium,1.6,1.0,-45.0,-1,CCW,CCW,CCW,1,
119,1.0,9,50.0,medium,1.6,1.0,-45.0,1,CCW,CCW,CCW,1,
120,1.0,0,50.0,medium,1.6,1.0,-16.0,-1,CCW,CCW,CCW,1,
120,1.0,1,50.0,medium,1.6,1.0,-16.0,1,CCW,CCW,CCW,1,
120,1.0,2,50.0,medium,1.6,1.0,-16.0,1,CCW,CCW,CCW,1,
120,1.0,3,50.0,medium,1.6,1.0,-16.0,1,CCW,CCW,CCW,1,
120,1.0,4,50.0,medium,1.6,1.0,-16.0,1,CCW,CCW,CCW,1,
120,1.0,5,50.0,medium,1.6,1.0,-16.0,1,CCW,CCW,CCW,1,
120,1.0,6,50.0,medium,1.6,1.0,-16.0,-1,CCW,CCW,CCW,1,
120,1.0,7,50.0,medium,1.6,1.0,-16.0,1,CCW,CCW,CCW,1,
120,1.0,8,50.0,medium,1.6,1.0,-16.0,-1,CCW,CCW,CCW,1,
120,1.0,9,50.0,medium,1.6,1.0,-16.0,-1,CCW,CCW,CCW,1,
121,1.0,0,50.0,medium,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
121,1.0,1,50.0,medium,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
121,1.0,2,50.0,medium,1.6,1.0,-6.0,-1,CCW,CCW,CCW,1,
121,1.0,3,50.0,medium,1.6,1.0,-6.0,-1,CCW,CCW,CCW,1,
121,1.0,4,50.0,medium,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
121,1.0,5,50.0,medium,1.6,1.0,-6.0,-1,CCW,CCW,CCW,1,
121,1.0,6,50.0,medium,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
121,1.0,7,50.0,medium,1.6,1.0,-6.0,-1,CCW,CCW,CCW,1,
121,1.0,8,50.0,medium,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
121,1.0,9,50.0,medium,1.6,1.0,-6.0,-1,CCW,CCW,CCW,1,
122,1.0,0,50.0,none,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
122,1.0,1,50.0,none,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
122,1.0,2,50.0,none,0.4,0.6,-45.0,1,CCW,CCW,CCW,1,
122,1.0,3,50.0,none,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
122,1.0,4,50.0,none,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
122,1.0,5,50.0,none,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
122,1.0,6,50.0,none,0.4,0.6,-45.0,1,CCW,CCW,CCW,1,
122,1.0,7,50.0,none,0.4,0.6,-45.0,1,CCW,CCW,CCW,1,
122,1.0,8,50.0,none,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
122,1.0,9,50.0,none,0.4,0.6,-45.0,-1,CCW,CCW,CCW,1,
123,1.0,0,50.0,none,0.4,0.8,-45.0,-1,CCW,CCW,CCW,1,
123,1.0,1,50.0,none,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
123,1.0,2,50.0,none,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
123,1.0,3,50.0,none,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
123,1.0,4,50.0,none,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
123,1.0,5,50.0,none,0.4,0.8,-45.0,-1,CCW,CCW,CCW,1,
123,1.0,6,50.0,none,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
123,1.0,7,50.0,none,0.4,0.8,-45.0,-1,CCW,CCW,CCW,1,
123,1.0,8,50.0,none,0.4,0.8,-45.0,1,CCW,CCW,CCW,1,
123,1.0,9,50.0,none,0.4,0.8,-45.0,-1,CCW,CCW,CCW,1,
124,1.0,0,50.0,none,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
124,1.0,1,50.0,none,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
