trial,eccentricity_pct,noise_level,spatial_freq_cpd,contrast_amplitude,offset_deg,abs_offset_deg,side,true_choice,model_choice,model_raw_text,correct,api_error
1004,50.0,high,1.6,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1005,50.0,high,1.6,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
1006,0.0,none,1.6,0.6,6.0,6.0,1,CW,CW,CW,1,
1007,50.0,medium,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1008,50.0,low,0.8,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
1009,50.0,medium,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
1010,50.0,none,0.4,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
1011,0.0,low,0.4,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1012,0.0,high,0.4,1.0,6.0,6.0,1,CW,CW,CW,1,
1013,50.0,low,0.8,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
1014,0.0,high,0.4,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1015,0.0,medium,1.6,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1016,50.0,medium,0.4,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1017,50.0,high,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1018,0.0,none,0.8,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
1019,0.0,low,1.6,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
1020,50.0,high,0.8,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
1021,50.0,medium,1.6,0.8,6.0,6.0,1,CW,CCW,CCW,0,
1022,0.0,low,0.8,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
1023,0.0,low,0.4,0.6,6.0,6.0,1,CW,CW,CW,1,
1024,0.0,none,1.6,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
1025,0.0,medium,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
1026,50.0,low,1.6,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
1027,50.0,low,0.4,0.6,16.0,16.0,1,CW,CW,CW,1,
1028,50.0,low,0.8,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1029,50.0,low,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
1030,50.0,low,0.8,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1031,0.0,medium,0.8,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
1032,50.0,medium,0.4,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1033,50.0,high,0.8,0.6,16.0,16.0,1,CW,CCW,CCW,0,
1034,50.0,low,1.6,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
1035,0.0,medium,0.8,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1036,50.0,low,1.6,0.8,16.0,16.0,1,CW,CW,CW,1,
1037,50.0,high,1.6,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
1038,50.0,none,0.8,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
1039,50.0,none,1.6,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1040,0.0,medium,1.6,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
1041,0.0,medium,1.6,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
1042,50.0,medium,1.6,1.0,45.0,45.0,1,CW,CCW,CCW,0,
1043,0.0,none,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1044,0.0,low,0.8,0.6,6.0,6.0,1,CW,CCW,CCW,0,
1045,50.0,none,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1046,0.0,high,0.4,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
1047,0.0,none,1.6,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
1048,50.0,none,1.6,1.0,6.0,6.0,1,CW,CW,CW,1,
1049,50.0,medium,0.8,0.6,16.0,16.0,1,CW,CW,CW,1,
1050,0.0,low,1.6,1.0,6.0,6.0,1,CW,CCW,CCW,0,
1051,50.0,high,0.8,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1052,50.0,low,1.6,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1053,0.0,medium,0.4,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
1054,50.0,medium,1.6,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
1055,0.0,low,0.8,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1056,50.0,high,1.6,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1057,0.0,none,0.8,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1058,0.0,medium,1.6,1.0,6.0,6.0,1,CW,CCW,CCW,0,
1059,50.0,high,0.4,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1060,50.0,none,1.6,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1061,0.0,high,0.4,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
1062,50.0,none,1.6,1.0,6.0,6.0,-1,CW,CW,CW,1,
1063,50.0,medium,0.8,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
1064,0.0,high,0.4,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
1065,50.0,high,0.4,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1066,0.0,none,0.4,0.6,16.0,16.0,1,CW,CCW,CCW,0,
1067,0.0,low,1.6,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
1068,50.0,none,0.8,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
1069,50.0,none,0.8,0.6,16.0,16.0,1,CW,CCW,CCW,0,
1070,0.0,medium,1.6,0.6,6.0,6.0,1,CW,CCW,CCW,0,
1071,50.0,low,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
1072,0.0,high,1.6,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1073,0.0,medium,0.8,0.8,6.0,6.0,1,CW,CCW,CCW,0,
1074,0.0,medium,1.6,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
1075,0.0,medium,1.6,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
1076,50.0,none,1.6,0.6,6.0,6.0,1,CW,CCW,CCW,0,
1077,0.0,medium,0.4,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1078,0.0,none,1.6,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
1079,0.0,none,1.6,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1080,0.0,high,1.6,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1081,0.0,medium,0.4,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1082,50.0,none,0.4,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
1083,0.0,high,0.8,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1084,50.0,none,1.6,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1085,0.0,none,0.4,0.6,16.0,16.0,-1,CW,CW,CW,1,
1086,0.0,medium,1.6,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1087,50.0,high,0.4,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
1088,0.0,none,1.6,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
1089,50.0,low,1.6,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1090,50.0,high,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1091,50.0,high,0.4,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1092,0.0,high,1.6,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1093,50.0,none,0.8,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
1094,0.0,high,0.4,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1095,0.0,high,1.6,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1096,50.0,none,0.4,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
1097,0.0,none,0.4,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1098,50.0,low,0.4,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1099,0.0,medium,1.6,1.0,16.0,16.0,1,CW,CCW,CCW,0,
1100,0.0,low,0.4,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1101,0.0,low,0.4,0.6,16.0,16.0,-1,CW,CW,CW,1,
1102,50.0,low,1.6,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
1103,0.0,medium,0.4,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
1104,50.0,high,0.8,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
1105,0.0,low,1.6,0.6,16.0,16.0,1,CW,CCW,CCW,0,
1106,50.0,low,0.8,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
1107,50.0,medium,0.4,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
1108,50.0,medium,0.4,1.0,6.0,6.0,1,CW,CCW,CCW,0,
1109,50.0,low,0.8,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
1110,50.0,low,0.4,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1111,0.0,low,0.4,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
1112,50.0,low,0.4,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1113,0.0,high,0.4,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
1114,0.0,medium,0.8,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
1115,50.0,low,0.8,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
1116,50.0,none,0.4,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
1117,50.0,medium,0.4,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1118,0.0,none,1.6,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1119,50.0,low,0.8,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1120,0.0,high,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1121,0.0,medium,1.6,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
1122,0.0,none,1.6,1.0,45.0,45.0,1,CW,CCW,CCW,0,
1123,50.0,none,1.6,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
1124,50.0,low,0.8,0.8,6.0,6.0,1,CW,CCW,CCW,0,
1125,50.0,high,0.8,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
1126,50.0,low,0.8,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
1127,0.0,high,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
1128,50.0,high,0.4,1.0,16.0,16.0,1,CW,CCW,CCW,0,
1129,50.0,none,0.8,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
1130,0.0,medium,0.4,0.6,16.0,16.0,1,CW,CCW,CCW,0,
1131,0.0,high,1.6,1.0,6.0,6.0,1,CW,CCW,CCW,0,
1132,0.0,high,1.6,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
1133,50.0,none,0.4,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
1134,50.0,high,0.4,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
1135,50.0,high,0.4,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
1136,0.0,high,1.6,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1137,50.0,high,0.4,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
1138,0.0,none,0.8,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
1139,50.0,none,1.6,0.8,16.0,16.0,-1,CW,CW,CW,1,
1140,0.0,none,0.8,0.6,6.0,6.0,1,CW,CCW,CCW,0,
1141,0.0,medium,0.4,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1142,50.0,none,0.8,1.0,16.0,16.0,1,CW,CW,CW,1,
1143,0.0,none,0.8,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1144,0.0,high,0.8,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
1145,50.0,low,0.8,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
1146,50.0,high,0.8,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1147,0.0,high,1.6,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
1148,0.0,low,0.8,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
1149,0.0,low,0.8,0.8,45.0,45.0,1,CW,CCW,CCW,0,
1150,50.0,medium,0.8,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1151,50.0,low,1.6,0.8,45.0,45.0,1,CW,CCW,CCW,0,
1152,50.0,none,1.6,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1153,50.0,low,1.6,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1154,0.0,none,0.8,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1155,0.0,medium,0.4,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1156,0.0,low,0.8,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
1157,50.0,none,1.6,1.0,45.0,45.0,-1,CW,CW,CW,1,
1158,50.0,high,0.8,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
1159,0.0,medium,1.6,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
1160,50.0,medium,0.8,1.0,6.0,6.0,1,CW,CCW,CCW,0,
1161,0.0,medium,0.8,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
1162,50.0,none,1.6,1.0,45.0,45.0,-1,CW,CW,CW,1,
1163,0.0,medium,1.6,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
1164,0.0,none,0.8,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
1165,0.0,low,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1166,0.0,none,0.4,0.8,6.0,6.0,-1,CW,CW,CW,1,
1167,0.0,low,0.8,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
1168,50.0,high,1.6,0.8,6.0,6.0,1,CW,CCW,CCW,0,
1169,0.0,none,0.4,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
1170,0.0,medium,0.8,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1171,50.0,medium,0.4,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1172,50.0,high,0.8,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
1173,0.0,medium,0.8,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1174,0.0,medium,0.8,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1175,0.0,low,0.8,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
1176,50.0,none,0.4,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
1177,50.0,low,0.8,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
1178,0.0,low,1.6,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1179,50.0,high,0.8,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
1180,50.0,medium,0.4,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
1181,50.0,none,0.8,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1182,50.0,none,0.8,1.0,16.0,16.0,1,CW,CCW,CCW,0,
1183,50.0,high,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
1184,0.0,medium,1.6,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1185,0.0,medium,1.6,1.0,6.0,6.0,1,CW,CCW,CCW,0,
1186,0.0,none,0.8,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1187,50.0,high,0.8,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1188,50.0,none,0.8,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1189,50.0,high,1.6,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1190,0.0,high,1.6,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
1191,50.0,medium,0.8,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
1192,50.0,medium,0.4,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
1193,50.0,medium,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1194,50.0,medium,0.8,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1195,0.0,medium,1.6,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
1196,50.0,medium,0.4,1.0,16.0,16.0,1,CW,CCW,CCW,0,
1197,0.0,low,0.8,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1198,50.0,medium,1.6,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1199,50.0,medium,0.8,0.6,16.0,16.0,1,CW,CW,CW,1,
1200,50.0,low,0.8,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
1201,0.0,none,1.6,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
1202,50.0,none,1.6,1.0,16.0,16.0,-1,CW,CW,CW,1,
1203,50.0,medium,1.6,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1204,50.0,none,1.6,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
1205,50.0,medium,1.6,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
1206,0.0,none,1.6,1.0,6.0,6.0,-1,CW,CW,CW,1,
1207,50.0,none,1.6,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1208,0.0,none,1.6,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
1209,0.0,low,0.8,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
1210,0.0,high,0.4,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1211,50.0,medium,0.4,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1212,0.0,medium,0.8,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1213,0.0,high,0.8,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1214,0.0,medium,0.8,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
1215,0.0,none,0.8,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1216,0.0,low,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
1217,0.0,low,0.4,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1218,0.0,low,1.6,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1219,50.0,none,0.4,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1220,0.0,medium,1.6,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
1221,0.0,medium,0.8,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
1222,50.0,medium,1.6,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1223,50.0,medium,1.6,0.8,16.0,16.0,1,CW,CW,CW,1,
1224,0.0,low,0.8,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
1225,0.0,medium,0.8,1.0,16.0,16.0,1,CW,CCW,CCW,0,
1226,0.0,none,0.8,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1227,0.0,low,1.6,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
1228,0.0,none,1.6,1.0,16.0,16.0,1,CW,CW,CW,1,
1229,50.0,medium,0.4,0.8,6.0,6.0,1,CW,CCW,CCW,0,
1230,50.0,low,0.8,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
1231,0.0,none,0.8,1.0,45.0,45.0,1,CW,CCW,CCW,0,
1232,50.0,medium,0.4,0.6,45.0,45.0,1,CW,CW,CW,1,
1233,0.0,high,0.8,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1234,0.0,low,0.8,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1235,50.0,medium,1.6,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1236,50.0,high,0.4,0.8,45.0,45.0,1,CW,CCW,CCW,0,
1237,50.0,none,0.8,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
1238,0.0,medium,1.6,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
1239,50.0,medium,0.4,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
1240,0.0,medium,0.4,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1241,0.0,medium,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1242,50.0,medium,1.6,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
1243,0.0,none,0.4,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1244,50.0,high,1.6,1.0,45.0,45.0,1,CW,CCW,CCW,0,
1245,0.0,medium,0.4,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1246,0.0,medium,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
1247,50.0,high,0.4,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1248,0.0,low,0.4,0.6,6.0,6.0,1,CW,CCW,CCW,0,
1249,50.0,medium,1.6,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
1250,50.0,none,0.8,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1251,0.0,high,0.8,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1252,0.0,medium,1.6,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
1253,0.0,none,0.4,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
1254,50.0,low,0.8,1.0,45.0,45.0,1,CW,CCW,CCW,0,
1255,0.0,none,0.4,0.8,16.0,16.0,-1,CW,CW,CW,1,
1256,0.0,high,0.8,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
1257,0.0,none,0.8,0.6,6.0,6.0,1,CW,CCW,CCW,0,
1258,0.0,none,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1259,50.0,medium,0.8,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1260,50.0,low,1.6,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1261,0.0,high,1.6,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1262,50.0,low,0.8,1.0,16.0,16.0,1,CW,CCW,CCW,0,
1263,50.0,none,0.8,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1264,0.0,medium,0.8,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1265,0.0,none,1.6,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1266,0.0,none,0.4,0.8,45.0,45.0,1,CW,CCW,CCW,0,
1267,0.0,medium,1.6,0.8,6.0,6.0,1,CW,CCW,CCW,0,
1268,50.0,low,0.4,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1269,50.0,none,1.6,0.6,6.0,6.0,-1,CW,CW,CW,1,
1270,50.0,none,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1271,50.0,medium,0.8,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
1272,50.0,low,0.8,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
1273,0.0,high,0.8,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1274,50.0,high,1.6,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
1275,50.0,low,0.8,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
1276,0.0,medium,0.4,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
1277,50.0,none,0.4,1.0,16.0,16.0,1,CW,CW,CW,1,
1278,0.0,high,0.8,1.0,16.0,16.0,1,CW,CCW,CCW,0,
1279,50.0,none,0.8,0.6,6.0,6.0,-1,CW,CW,CW,1,
1280,50.0,medium,1.6,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1281,50.0,medium,0.4,1.0,16.0,16.0,1,CW,CCW,CCW,0,
1282,50.0,high,0.4,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1283,50.0,low,0.8,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1284,0.0,high,0.4,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1285,0.0,medium,0.4,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1286,0.0,high,1.6,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1287,50.0,low,0.8,0.6,6.0,6.0,1,CW,CCW,CCW,0,
1288,0.0,none,0.4,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
1289,50.0,none,0.8,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
1290,0.0,high,1.6,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
1291,50.0,none,0.4,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1292,0.0,none,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1293,50.0,none,0.8,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
1294,0.0,none,0.8,0.8,16.0,16.0,1,CW,CW,CW,1,
1295,0.0,high,1.6,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1296,0.0,medium,0.4,0.8,45.0,45.0,1,CW,CCW,CCW,0,
1297,0.0,none,0.4,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
1298,0.0,none,1.6,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1299,50.0,low,0.4,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
1300,0.0,none,0.4,1.0,16.0,16.0,1,CW,CCW,CCW,0,
1301,50.0,medium,0.4,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
1302,0.0,none,1.6,0.8,45.0,45.0,1,CW,CCW,CCW,0,
1303,0.0,high,1.6,0.8,45.0,45.0,1,CW,CCW,CCW,0,
1304,50.0,high,0.8,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
1305,50.0,high,0.4,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
1306,50.0,high,0.4,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1307,0.0,none,0.8,0.6,16.0,16.0,1,CW,CCW,CCW,0,
1308,0.0,medium,0.4,1.0,45.0,45.0,1,CW,CCW,CCW,0,
1309,50.0,medium,1.6,1.0,45.0,45.0,1,CW,CCW,CCW,0,
1310,0.0,low,0.8,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
1311,50.0,medium,1.6,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
1312,0.0,low,0.8,1.0,6.0,6.0,-1,CW,CW,CW,1,
1313,50.0,medium,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1314,50.0,high,0.4,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1315,0.0,medium,0.8,1.0,6.0,6.0,1,CW,CCW,CCW,0,
1316,50.0,none,0.8,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1317,0.0,medium,1.6,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
1318,50.0,medium,0.8,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
1319,0.0,high,1.6,1.0,45.0,45.0,1,CW,CCW,CCW,0,
1320,0.0,none,0.4,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1321,0.0,medium,1.6,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
1322,0.0,none,0.4,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
1323,50.0,none,0.4,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1324,0.0,low,1.6,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
1325,0.0,medium,0.8,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
1326,50.0,medium,0.4,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
1327,0.0,none,0.4,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1328,50.0,high,0.8,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
1329,50.0,low,0.4,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
1330,50.0,medium,1.6,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
1331,50.0,none,1.6,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
